C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_47_056.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_47_056.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_47_056.jpg,0,1,0,30.18127
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_47_138.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_47_138.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_47_138.jpg,0,1,0,30.18973
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_47_219.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_47_219.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_47_219.jpg,0,1,0,30.19032
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_47_307.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_47_307.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_47_307.jpg,-0.15,1,0,30.18636
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_47_388.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_47_388.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_47_388.jpg,-0.35,1,0,30.16642
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_47_471.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_47_471.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_47_471.jpg,-0.5500001,1,0,30.14032
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_47_560.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_47_560.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_47_560.jpg,-0.8000001,1,0,30.10971
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_47_642.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_47_642.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_47_642.jpg,0,1,0,30.18068
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_47_725.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_47_725.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_47_725.jpg,0,1,0,30.1883
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_47_810.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_47_810.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_47_810.jpg,0,1,0,30.18969
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_47_898.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_47_898.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_47_898.jpg,0,1,0,30.19076
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_47_979.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_47_979.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_47_979.jpg,0,1,0,30.1903
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_48_064.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_48_064.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_48_064.jpg,-0.15,1,0,30.18425
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_48_150.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_48_150.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_48_150.jpg,-0.35,1,0,30.16428
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_48_236.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_48_236.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_48_236.jpg,-0.5500001,1,0,30.13878
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_48_325.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_48_325.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_48_325.jpg,0,1,0,30.18948
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_48_411.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_48_411.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_48_411.jpg,0,1,0,30.19045
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_48_495.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_48_495.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_48_495.jpg,-0.1,1,0,30.18939
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_48_581.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_48_581.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_48_581.jpg,-0.35,1,0,30.16438
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_48_668.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_48_668.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_48_668.jpg,-0.5500001,1,0,30.14089
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_48_766.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_48_766.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_48_766.jpg,0,1,0,30.18171
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_48_858.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_48_858.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_48_858.jpg,0,1,0,30.19063
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_48_965.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_48_965.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_48_965.jpg,-0.1,1,0,30.19015
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_49_042.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_49_042.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_49_042.jpg,-0.3,1,0,30.17156
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_49_132.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_49_132.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_49_132.jpg,0,1,0,30.1883
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_49_218.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_49_218.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_49_218.jpg,0,1,0,30.19032
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_49_310.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_49_310.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_49_310.jpg,-0.2,1,0,30.18195
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_49_406.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_49_406.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_49_406.jpg,-0.45,1,0,30.15298
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_49_496.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_49_496.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_49_496.jpg,-0.7,1,0,30.12187
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_49_563.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_49_563.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_49_563.jpg,0,1,0,30.175
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_49_660.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_49_660.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_49_660.jpg,0,1,0,30.18758
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_49_751.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_49_751.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_49_751.jpg,0,1,0,30.19016
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_49_844.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_49_844.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_49_844.jpg,0,1,0,30.19029
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_49_933.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_49_933.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_49_933.jpg,0,1,0,30.19029
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_50_030.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_50_030.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_50_030.jpg,-0.15,1,0,30.18463
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_50_128.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_50_128.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_50_128.jpg,-0.4,1,0,30.15781
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_50_224.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_50_224.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_50_224.jpg,-0.6500001,1,0,30.12712
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_50_313.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_50_313.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_50_313.jpg,0,1,0,30.18401
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_50_406.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_50_406.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_50_406.jpg,0,1,0,30.18965
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_50_496.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_50_496.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_50_496.jpg,0,1,0,30.19035
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_50_586.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_50_586.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_50_586.jpg,0,1,0,30.19029
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_50_675.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_50_675.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_50_675.jpg,0,1,0,30.18987
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_50_764.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_50_764.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_50_764.jpg,-0.25,1,0,30.1751
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_50_852.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_50_852.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_50_852.jpg,-0.45,1,0,30.15164
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_50_942.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_50_942.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_50_942.jpg,0,1,0,30.18093
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_51_029.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_51_029.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_51_029.jpg,0,1,0,30.1882
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_51_117.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_51_117.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_51_117.jpg,0,1,0,30.19008
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_51_207.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_51_207.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_51_207.jpg,0,1,0,30.1907
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_51_298.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_51_298.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_51_298.jpg,0,1,0,30.1903
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_51_387.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_51_387.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_51_387.jpg,-0.05,1,0,30.18977
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_51_474.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_51_474.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_51_474.jpg,-0.25,1,0,30.17509
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_51_562.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_51_562.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_51_562.jpg,-0.5000001,1,0,30.1455
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_51_648.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_51_648.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_51_648.jpg,0,1,0,30.18758
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_51_740.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_51_740.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_51_740.jpg,0,1,0,30.18997
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_51_833.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_51_833.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_51_833.jpg,0,1,0,30.19022
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_51_926.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_51_926.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_51_926.jpg,0,1,0,30.19032
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_52_011.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_52_011.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_52_011.jpg,0,1,0,30.19061
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_52_105.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_52_105.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_52_105.jpg,-0.1,1,0,30.18801
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_52_192.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_52_192.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_52_192.jpg,-0.3,1,0,30.16922
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_52_287.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_52_287.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_52_287.jpg,0,1,0,30.19046
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_52_375.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_52_375.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_52_375.jpg,0,1,0,30.19027
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_52_468.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_52_468.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_52_468.jpg,0,1,0,30.19023
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_52_566.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_52_566.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_52_566.jpg,0,1,0,30.19023
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_52_662.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_52_662.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_52_662.jpg,0,1,0,30.19024
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_52_750.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_52_750.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_52_750.jpg,0,1,0,30.19021
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_52_830.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_52_830.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_52_830.jpg,0,1,0,30.19026
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_52_926.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_52_926.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_52_926.jpg,0,1,0,30.19185
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_53_022.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_53_022.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_53_022.jpg,0,1,0,30.18908
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_53_089.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_53_089.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_53_089.jpg,-0.1,1,0,30.18733
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_53_159.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_53_159.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_53_159.jpg,-0.3,1,0,30.16961
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_53_255.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_53_255.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_53_255.jpg,0,1,0,30.18922
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_53_330.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_53_330.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_53_330.jpg,0,1,0,30.19007
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_53_404.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_53_404.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_53_404.jpg,0,1,0,30.19027
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_53_476.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_53_476.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_53_476.jpg,-0.1,1,0,30.18822
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_53_566.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_53_566.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_53_566.jpg,-0.35,1,0,30.16418
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_53_672.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_53_672.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_53_672.jpg,-0.6000001,1,0,30.13358
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_53_766.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_53_766.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_53_766.jpg,0,1,0,30.17945
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_53_840.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_53_840.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_53_840.jpg,0,1,0,30.1884
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_53_908.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_53_908.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_53_908.jpg,0,1,0,30.18969
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_53_988.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_53_988.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_53_988.jpg,0,1,0,30.19025
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_54_086.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_54_086.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_54_086.jpg,0,1,0,30.19032
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_54_153.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_54_153.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_54_153.jpg,0,1,0,30.19032
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_54_220.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_54_220.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_54_220.jpg,0,1,0,30.19035
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_54_331.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_54_331.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_54_331.jpg,-0.1,1,0,30.18746
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_54_415.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_54_415.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_54_415.jpg,0,1,0,30.1899
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_54_485.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_54_485.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_54_485.jpg,0,1,0,30.19012
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_54_588.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_54_588.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_54_588.jpg,0,1,0,30.19009
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_54_684.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_54_684.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_54_684.jpg,0,1,0,30.19009
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_54_756.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_54_756.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_54_756.jpg,-0.15,1,0,30.18386
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_54_857.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_54_857.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_54_857.jpg,-0.45,1,0,30.15106
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_54_952.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_54_952.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_54_952.jpg,0,1,0,30.18545
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_55_051.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_55_051.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_55_051.jpg,0,1,0,30.19012
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_55_119.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_55_119.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_55_119.jpg,0,1,0,30.19016
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_55_214.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_55_214.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_55_214.jpg,0,1,0,30.19018
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_55_311.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_55_311.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_55_311.jpg,0,1,0,30.19018
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_55_379.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_55_379.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_55_379.jpg,0,1,0,30.19014
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_55_472.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_55_472.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_55_472.jpg,0,1,0,30.19013
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_55_563.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_55_563.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_55_563.jpg,0,1,0,30.19013
C:\Users\fmatsumo\Desktop\IMG\center_2019_02_01_10_09_55_655.jpg,C:\Users\fmatsumo\Desktop\IMG\left_2019_02_01_10_09_55_655.jpg,C:\Users\fmatsumo\Desktop\IMG\right_2019_02_01_10_09_55_655.jpg,0,1,0,30.19014
